Index,tracks,Timestamp,X,Y,Z,Speed_X,Speed_Y,Speed_Z,Speed,Year,Month,Day,Hour,Min,Sec
549788,8,1579017353.8893,-1420.99866567005,-1146.65969029069,-366.807226820118,NaN,1.94151713146571,-2.83120965210767,3.43296327768918,2020,1,14,15,55,53.889302083
549792,8,1579017354.88522,-1427.40127595002,-1147.26914671063,-375.5440211652,-3.19351773900896,0.113088667306423,-5.20113067753991,6.10435131040841,2020,1,14,15,55,54.88521875
549802,8,1579017355.95116,-1419.79135623004,-1098.72510426026,-369.280964897044,NaN,NaN,-10.5761133889542,NaN,2020,1,14,15,55,55.951161458
549808,8,1579017357.10717,-1423.66240232997,-1103.74135162029,-343.466591767932,NaN,NaN,NaN,NaN,2020,1,14,15,55,57.107171875
549833,8,1579017364.20179,-1425.39804334997,-1091.06743338052,-401.228154675238,0.465011175920954,3.21554260350599,-6.66369594743983,7.41355470126305,2020,1,14,15,56,4.201789062
549836,8,1579017364.78166,-1421.62417711003,-1084.70949257072,-424.086809461291,NaN,42.9068028670833,NaN,NaN,2020,1,14,15,56,4.781661458
549838,8,1579017365.36173,-1411.39965884003,-1082.27543820068,-416.000272315863,29.7864253193504,19.7291587004285,-7.55245243454326,36.5172613171904,2020,1,14,15,56,5.361734375
549841,8,1579017366.03909,-1405.59990421997,-1080.94098925032,-409.64720518462,24.1850398452992,6.98156520637603,-8.60768781163143,26.6035842418291,2020,1,14,15,56,6.039085938
549844,8,1579017366.66446,-1401.17003862001,-1081.3738761507,-397.988986974325,10.8572480575487,9.6008911682993,-28.5883035784738,32.0522705608144,2020,1,14,15,56,6.664458333
549850,8,1579017367.23703,-1410.69025943999,-1084.90267806035,-397.280972202855,NaN,NaN,NaN,NaN,2020,1,14,15,56,7.237033854
549867,8,1579017370.85485,-1404.26165005995,-1080.04728994053,-399.714833994773,NaN,0.663937977673691,-7.34967786488242,7.37960556911682,2020,1,14,15,56,10.854854167
549870,8,1579017371.43368,-1407.16730939003,-1075.05521010049,-427.979778504335,NaN,2.54471185222566,NaN,2.54471185222566,2020,1,14,15,56,11.433677083
549874,8,1579017371.98812,-1407.62754911999,-1068.85299770068,-453.75463017211,NaN,NaN,-38.891693064171,38.891693064171,2020,1,14,15,56,11.988122396
549888,8,1579017374.8022,-1429.14740900998,-1091.8106583003,-375.564221147598,-13.7649774715117,-0.276892064442227,-12.0922517623394,18.3241323584604,2020,1,14,15,56,14.802200521
549901,8,1579017378.63309,-1437.57400127,-1080.55556750018,-440.479919587473,-12.6317216230729,0.623316048109292,-5.87337519493196,13.944369840157,2020,1,14,15,56,18.63309375
549925,8,1579017385.14302,-1438.43310953001,-1075.24440027028,-454.259186860483,-2.56750244697144,NaN,-3.76766901969351,4.55931997749254,2020,1,14,15,56,25.143023438
549941,8,1579017387.83686,-1455.41117276996,-1086.14286905061,-428.551962872643,NaN,2.32369654122149,-8.87004380888901,9.16936436113731,2020,1,14,15,56,27.836859375
549952,8,1579017389.49901,-1459.99406199006,-1084.17481509037,-442.178219087798,NaN,NaN,-13.0828987151258,13.0828987151258,2020,1,14,15,56,29.499005208
549965,8,1579017392.355,-1450.24268580996,-1076.56969729997,-456.109293133288,NaN,NaN,-1.48403650906695,1.48403650906695,2020,1,14,15,56,32.354997396
549968,8,1579017392.93186,-1467.55105324998,-1081.29275138024,-462.752646741301,NaN,NaN,-8.29135771721698,8.29135771721698,2020,1,14,15,56,32.931856771
549975,8,1579017394.64628,-1435.99956140004,-1069.83453894034,-456.916382530837,-13.3010762271683,5.57628852129923,-6.97497458915295,16.0207332227038,2020,1,14,15,56,34.646278646
549980,8,1579017395.26436,-1433.31739979004,-1066.03106360044,-514.801769291662,NaN,3.60758619044116,-43.7250215426242,NaN,2020,1,14,15,56,35.264361979
549984,8,1579017395.84864,-1431.70594650996,-1074.00563554,-516.591546884591,-14.1185739679295,NaN,NaN,NaN,2020,1,14,15,56,35.848635417
549992,8,1579017398.19901,-1433.41098774003,-1081.77619754989,-471.930580850275,-1.51298424473867,NaN,-34.2030153749563,34.2364627563118,2020,1,14,15,56,38.199010417
550218,8,1579017452.9512,-1476.00398227002,-1050.69759511016,-576.259742002713,-0.335042206828256,-0.155272279098428,-2.02045526674721,2.05392362222632,2020,1,14,15,57,32.951195313
550226,8,1579017453.95633,-1495.52368621004,-1055.45726924017,-581.803849939819,NaN,-0.865761702327067,NaN,NaN,2020,1,14,15,57,33.956330729
550236,8,1579017457.55284,-1461.96965791995,-1102.45849023014,-585.057091724829,NaN,-14.2402327227315,-4.402943351396,14.90537279484,2020,1,14,15,57,37.552841146
550256,8,1579017464.73676,-1486.76958165003,-1121.68642600998,-617.179647155076,NaN,NaN,-7.7358429725442,7.7358429725442,2020,1,14,15,57,44.736757812
550260,8,1579017465.35516,-1460.43396059005,-1106.77872505039,-629.566603645284,NaN,-11.0085486796386,NaN,NaN,2020,1,14,15,57,45.355164062
550269,8,1579017467.87436,-1468.46815943997,-1114.68404984009,-612.678114564773,NaN,NaN,NaN,NaN,2020,1,14,15,57,47.874359375
550272,8,1579017468.37724,-1455.35355194006,-1107.24791100062,-618.659241565885,23.6815823381027,NaN,-28.7724745548953,37.2648981489073,2020,1,14,15,57,48.377239583
550285,8,1579017470.3796,-1394.00290279998,-1081.03333558049,-615.917346512961,28.7562077648287,NaN,-4.04660412491773,29.0395332255495,2020,1,14,15,57,50.379596354
550289,8,1579017470.80783,-1398.23067632003,-1085.55824619997,-607.878958780204,22.8961683832536,NaN,-11.5251396468665,NaN,2020,1,14,15,57,50.807825521
550293,8,1579017471.24614,-1399.41528642003,-1058.67726769019,-585.89378809252,NaN,NaN,5.18386902688323,NaN,2020,1,14,15,57,51.246138021
550301,8,1579017472.24361,-1404.63433458004,-1047.48225746024,-623.723388821804,NaN,40.3429939292373,NaN,40.3429939292373,2020,1,14,15,57,52.243611979
550305,8,1579017472.71179,-1428.44491435995,-1055.92481761053,-629.563422075053,NaN,29.5205567631334,-26.3776414928953,39.5884230846986,2020,1,14,15,57,52.711786458
550308,8,1579017473.16366,-1449.90642568003,-1063.60311737005,-633.740086234912,NaN,25.5300201520283,-17.5132396578593,30.9595783607689,2020,1,14,15,57,53.163658854
550346,8,1579017483.62361,-1458.87437934999,-1052.26824030001,-605.417410196229,-5.23645305550039,1.45283756745981,NaN,5.43425961837322,2020,1,14,15,58,3.623606771
550354,8,1579017486.05767,-1495.28135607997,-1045.51386900991,-622.778173697106,-21.7779654581399,4.99489241800563,-0.698991461523194,22.3543579381441,2020,1,14,15,58,6.057666667
550357,8,1579017486.54608,-1490.40113101003,-1043.25096769072,-623.055745446008,NaN,15.5941148768487,-9.29441197700951,NaN,2020,1,14,15,58,6.546075521
550411,8,1579017496.13686,-1515.25970786996,-1032.73728848062,-663.910537271284,NaN,1.53894110902936,-1.09605893321618,1.8893609824868,2020,1,14,15,58,16.136859375
550426,8,1579017502.78723,-1493.43899712001,-1037.31406608038,-618.765433707199,NaN,2.84564952534216,1.76137834724242,3.34666623720002,2020,1,14,15,58,22.787231771
550431,8,1579017503.28351,-1479.35580162995,-1028.45520236064,-625.57768084424,NaN,32.130966680721,10.1537706993466,33.6971523908551,2020,1,14,15,58,23.283505208
550439,8,1579017504.29255,-1477.62493469997,-1013.56516786013,-661.494283856802,NaN,24.2884563702569,-4.99396681918412,24.7965484985509,2020,1,14,15,58,24.292549479
550444,8,1579017504.79042,-1462.68857130001,-1016.04363305029,-637.732660645076,NaN,41.3283365769455,NaN,NaN,2020,1,14,15,58,24.790421875
550448,8,1579017505.28029,-1455.16399747005,-1019.12171800062,-620.005395890865,NaN,11.3102553728357,4.69464116042917,NaN,2020,1,14,15,58,25.280294271
550451,8,1579017505.75816,-1452.08483958,-1017.02401479054,-621.698417782277,39.9412142905871,13.0284837539923,14.612070668955,44.4809464509151,2020,1,14,15,58,25.75815625
550544,8,1579017533.88225,-1391.06457220006,-963.916257170029,-633.016827197378,4.10249596219213,3.3362600080685,NaN,5.2878260146529,2020,1,14,15,58,53.88225
550547,8,1579017534.31062,-1389.26070898003,-953.39467807021,-620.461595818897,NaN,NaN,5.53191459133322,NaN,2020,1,14,15,58,54.310617188
550551,8,1579017534.72428,-1377.30806757999,-946.097238030285,-621.778099289775,NaN,NaN,7.36701407031753,NaN,2020,1,14,15,58,54.724283854
550555,8,1579017535.13024,-1383.38417550002,-925.35568924062,-610.183321230008,NaN,NaN,NaN,NaN,2020,1,14,15,58,55.130244792
550557,8,1579017535.54774,-1380.06825668004,-925.737285880372,-604.257047274685,NaN,NaN,-7.29925572531556,NaN,2020,1,14,15,58,55.547744792
550562,8,1579017535.98049,-1392.48388730001,-933.284743020311,-601.908920089242,13.4066346735109,12.0682134053812,21.6989306176519,28.2174275584518,2020,1,14,15,58,55.980492187
550566,8,1579017536.45584,-1406.63219915004,-936.897908780724,-612.380465212508,16.4104151330841,8.48919984549944,NaN,18.4761532483627,2020,1,14,15,58,56.455838542
550572,8,1579017536.9455,-1411.44482849003,-935.526599880308,-621.784900300645,8.19305239446832,30.3610842646808,-4.83949532766996,31.8173264164683,2020,1,14,15,58,56.945497396
550576,8,1579017537.42673,-1411.61686429998,-933.996509230696,-624.245358452147,NaN,29.65795190402,-0.0254386032533319,29.6579628137824,2020,1,14,15,58,57.426726563
550611,8,1579017543.64352,-1386.73085378006,-920.291281980462,-616.481633373901,NaN,-1.35705000738269,-2.24789717730252,2.62576206885963,2020,1,14,15,59,3.643523438
550615,8,1579017544.13326,-1369.89629972004,-901.883254920132,-637.530772663189,NaN,20.0163538290082,NaN,20.0163538290082,2020,1,14,15,59,4.133255208
550621,8,1579017544.64305,-1387.03192660003,-904.377802100033,-654.819130327644,41.0144123569648,NaN,NaN,NaN,2020,1,14,15,59,4.643049479
550625,8,1579017545.18202,-1370.14511689998,-897.358071610332,-647.88457441173,NaN,NaN,NaN,NaN,2020,1,14,15,59,5.182018229
550630,8,1579017545.73978,-1330.65982136002,-930.042631010525,-648.096419637067,NaN,22.6540355641795,0.422681358705466,22.6579784374976,2020,1,14,15,59,5.739776042
550635,8,1579017546.3143,-1372.97011708003,-862.424351610243,-621.653925436907,NaN,NaN,24.3241356938326,NaN,2020,1,14,15,59,6.314302083
550640,8,1579017546.92099,-1375.41596272995,-871.631787519902,-601.229682357173,-0.893258729348101,NaN,NaN,NaN,2020,1,14,15,59,6.920994792
550642,8,1579017548.1059,-1511.00800261006,-687.205656549893,-536.603775239821,NaN,NaN,NaN,NaN,2020,1,14,15,59,8.105895833
550647,8,1579017549.31306,-1487.92039395997,-665.268093760125,-555.509481795057,NaN,NaN,NaN,NaN,2020,1,14,15,59,9.313057292
550650,8,1579017549.90096,-1464.07443918998,-665.871753330342,-517.642844004225,NaN,23.0511876827717,NaN,NaN,2020,1,14,15,59,9.900955729
550657,8,1579017552.8553,-1491.49668467999,-674.683670890518,-534.293786162034,-2.03454138266997,NaN,0.761443316203601,2.17236151724057,2020,1,14,15,59,12.855299479
550672,8,1579017557.36217,-1490.53936580999,-675.558806040324,-521.046202696811,-1.42833568557516,NaN,NaN,1.42833568557516,2020,1,14,15,59,17.362169271
550689,8,1579017569.65515,-1487.20007306,-670.262185310014,-517.034845490713,-1.65093081964431,NaN,NaN,1.65093081964431,2020,1,14,15,59,29.655145833
550697,8,1579017572.34514,-1508.85256518004,-679.676883510314,-524.192697844278,0.87796072388774,NaN,1.36456933641679,1.62261039888769,2020,1,14,15,59,32.345140625
550701,8,1579017573.24479,-1502.69231793005,-690.774989610538,-535.35401833294,-20.643231821152,-18.8201211300786,NaN,27.9345660315791,2020,1,14,15,59,33.244786458
550704,8,1579017573.69211,-1501.81428774004,-684.965208150446,-546.962954948976,-7.23464574451871,-26.217450873253,-4.22695238565471,27.523843405504,2020,1,14,15,59,33.692109375
550710,8,1579017575.6817,-1506.20140619995,-689.039732590318,-541.747466034025,-0.794361852420164,-3.32113132776414,-0.959201632083687,3.54696938523986,2020,1,14,15,59,35.681695312
550712,8,1579017576.1012,-1500.50222907006,-688.645532630384,-533.31475281693,-16.7397266464417,-10.5267640403712,-14.4694071818693,24.5029580572219,2020,1,14,15,59,36.101197916
550715,8,1579017576.90864,-1531.29443729995,-705.858998060226,-534.365197414354,-13.7328442244127,-0.899701183378491,-14.2527106093144,19.8126281049289,2020,1,14,15,59,36.908638021
550728,8,1579017579.74447,-1502.30011885997,-686.192211130634,-537.737374048292,-5.97521295987189,-0.398707845984065,NaN,5.98850046858729,2020,1,14,15,59,39.744466146
550731,8,1579017580.23409,-1520.72519966005,-688.636146730743,-558.268074998042,NaN,NaN,NaN,NaN,2020,1,14,15,59,40.23409375
550735,8,1579017580.65533,-1523.70489398995,-689.273681330495,-560.532923578306,NaN,-14.6933253929023,31.5451717679612,34.7993056392205,2020,1,14,15,59,40.655330729
550738,8,1579017581.05771,-1523.62574785005,-692.478296049871,-552.596315759086,NaN,NaN,NaN,NaN,2020,1,14,15,59,41.057713542
550742,8,1579017581.45658,-1518.26628074003,-698.052906339988,-530.182079615306,NaN,NaN,-24.4175096689284,24.4175096689284,2020,1,14,15,59,41.456578125
550750,8,1579017582.6517,-1521.55908729997,-702.054429640062,-523.102169912648,8.79627280925217,1.86280753280189,-1.12188466771254,9.06107567823495,2020,1,14,15,59,42.651703125
550754,8,1579017583.08106,-1513.98561423004,-693.489239430055,-533.234961726497,-24.4843593705028,-13.4346647694429,-11.7452190406472,30.2972645888044,2020,1,14,15,59,43.0810625
550757,8,1579017583.51578,-1501.64607252006,-683.231663110666,-539.775981786173,24.1824656193551,NaN,11.6003997222988,26.820904480431,2020,1,14,15,59,43.515776042
550759,8,1579017583.95859,-1497.43261321005,-679.971709050238,-541.283881346052,17.400688101919,NaN,5.77779050056849,18.3348523170688,2020,1,14,15,59,43.958591146
550767,8,1579017585.26388,-1514.88486499002,-691.241474539973,-538.482255666075,18.2563466682538,12.7511430393115,NaN,22.2684943918632,2020,1,14,15,59,45.263880208
550771,8,1579017585.68082,-1523.44367091998,-694.40427294001,-542.698910864385,NaN,NaN,NaN,NaN,2020,1,14,15,59,45.680817708
550829,8,1579017602.86625,-1485.77521572995,-653.018247839995,-515.251455910854,NaN,1.10839932589497,NaN,1.10839932589497,2020,1,14,16,0,2.866247396
550840,8,1579017605.67943,-1497.80173911003,-650.151975450106,-538.354613036118,NaN,17.1689295285689,NaN,17.1689295285689,2020,1,14,16,0,5.679427083
550843,8,1579017606.26664,-1493.79321430996,-641.862952200696,-551.235574280238,4.22742566712204,NaN,9.74083026624531,NaN,2020,1,14,16,0,6.266643229
550847,8,1579017606.84275,-1481.39052448003,-639.707405569963,-535.304526579536,NaN,NaN,21.3257929717482,21.3257929717482,2020,1,14,16,0,6.84275
550883,8,1579017614.37364,-1521.19590219995,-672.649263620377,-509.012891379083,1.54732819423334,0.366696574137327,1.1406206310367,1.95696355155123,2020,1,14,16,0,14.373640625
550904,8,1579017617.80011,-1505.51265617996,-653.13877090998,-531.529054566178,NaN,0.781993153260159,8.38814145149514,8.42451365373911,2020,1,14,16,0,17.800114583
550912,8,1579017621.41117,-1500.26696897997,-654.552443150431,-515.561434907553,-3.22696347207975,-0.0600769668005655,NaN,3.22752265554821,2020,1,14,16,0,21.411171875
550916,8,1579017622.0375,-1492.07830622001,-658.743187220767,-489.616019349096,-16.3759169298371,-8.34078998090771,NaN,NaN,2020,1,14,16,0,22.037502604
550920,8,1579017622.6508,-1487.28861394001,-639.282833550125,-530.532366307137,-15.3957861573402,-10.1576188310957,NaN,18.4447133813562,2020,1,14,16,0,22.650799479
550928,8,1579017623.83889,-1503.49992044002,-651.650173069909,-499.206004945302,-21.1563248380796,-2.56237642223809,NaN,21.3109327243926,2020,1,14,16,0,23.838885417
550931,8,1579017624.49289,-1517.46415366,-658.739910330623,-503.940697441484,NaN,NaN,-9.35195571902818,9.35195571902818,2020,1,14,16,0,24.492893229
550967,8,1579017631.92551,-1528.98633432004,-662.824336560443,-503.209829801307,-4.49633365325069,NaN,NaN,4.49633365325069,2020,1,14,16,0,31.925507812
550971,8,1579017632.33257,-1528.05265308998,-656.599697850645,-517.396008958794,-42.9362939840911,-3.22171119380951,NaN,NaN,2020,1,14,16,0,32.332570313
550975,8,1579017632.73206,-1531.70914484002,-656.24373983033,-523.690415777749,-17.9039699054482,NaN,-35.7170237578764,39.9531966743076,2020,1,14,16,0,32.7320625
550986,8,1579017634.3866,-1527.17396150006,-656.972312180325,-512.410767612875,-1.97170872497238,-2.32837061643506,NaN,3.05105637830742,2020,1,14,16,0,34.386598958
550991,8,1579017635.19176,-1524.07906709996,-652.814272650518,-516.90841495241,-8.17438121258612,-13.0826708819754,-10.0548521441982,18.4140391347595,2020,1,14,16,0,35.191760417
550996,8,1579017635.97387,-1539.06778737006,-666.200998530723,-505.031873613993,-23.2021276434046,-0.598963660179113,-10.211932268637,25.357070913382,2020,1,14,16,0,35.973872396
550997,8,1579017636.36793,-1549.08990232996,-669.174584669992,-512.958867792324,NaN,26.7301621451794,NaN,26.7301621451794,2020,1,14,16,0,36.367932292
550999,8,1579017637.12994,-1571.82851085998,-675.325471079908,-531.198514601288,NaN,-4.5685939400264,10.4812969353177,11.4337061373444,2020,1,14,16,0,37.1299375
551000,8,1579017637.50607,-1574.30530470004,-679.503886880353,-524.209495053406,16.8137928455896,-34.9080542641273,NaN,38.7463015313933,2020,1,14,16,0,37.506065104
551005,8,1579017638.28892,-1540.92067820998,-659.000163360499,-523.6801694396,-6.67575883408434,-23.3939550660757,-15.28050981409,28.7286767851032,2020,1,14,16,0,38.288916667
551006,8,1579017638.69309,-1528.19571726001,-656.972511600703,-508.234563112631,-43.741025156192,-26.3246950561141,-0.0556572294936078,NaN,2020,1,14,16,0,38.693091146
551007,8,1579017639.09045,-1527.87995452003,-658.906575330533,-501.993907531251,NaN,-27.8628778169736,-30.6187347638442,NaN,2020,1,14,16,0,39.090450521
551010,8,1579017639.91,-1514.6595071,-672.111916840076,-519.604616415559,-22.1571532935953,-15.7955397088351,-10.1138199866135,29.0297756018005,2020,1,14,16,0,39.909997396
551011,8,1579017640.32609,-1531.09911614005,-679.303714150563,-527.571017590682,NaN,4.45577340252629,NaN,NaN,2020,1,14,16,0,40.326085938
551012,8,1579017641.25091,-1559.76981626998,-700.577945340425,-516.920912166002,9.74533453147075,13.997573485326,-2.69253185929027,17.267117200641,2020,1,14,16,0,41.250908854
551016,8,1579017641.75816,-1565.42413846997,-697.878696030006,-531.699192895295,NaN,NaN,-13.8068520405559,13.8068520405559,2020,1,14,16,0,41.75815625
551022,8,1579017642.25198,-1559.17817778001,-689.998415030539,-541.3312672673,-25.7988329313267,NaN,-19.164020337276,32.1378197161232,2020,1,14,16,0,42.251976562
551029,8,1579017643.22215,-1539.50249963999,-674.295469520614,-549.16916660381,-20.4981440184934,-11.165361389554,NaN,23.3417909159139,2020,1,14,16,0,43.222153646
551036,8,1579017644.13214,-1535.9136339,-661.40390572045,-525.592887925345,-3.79261426176952,NaN,NaN,3.79261426176952,2020,1,14,16,0,44.132135417
551039,8,1579017644.56432,-1542.99139970005,-663.350326240063,-531.312754710528,-4.73730171820928,28.7361636222269,8.23877094718843,30.2669204580344,2020,1,14,16,0,44.564322917
551043,8,1579017644.98364,-1550.55065787002,-667.921650620177,-530.850429927175,NaN,NaN,NaN,NaN,2020,1,14,16,0,44.983635417
551050,8,1579017645.85171,-1564.52489369002,-678.129860670306,-524.85380940024,NaN,7.7106828574974,NaN,7.7106828574974,2020,1,14,16,0,45.851708333
551053,8,1579017646.31457,-1544.90875548997,-668.188636540435,-518.51466698825,NaN,3.52958820141709,NaN,3.52958820141709,2020,1,14,16,0,46.314565104
551054,8,1579017646.80642,-1546.04618207004,-671.230305130593,-512.032446371684,NaN,8.74023528369488,NaN,NaN,2020,1,14,16,0,46.806419271
551056,8,1579017647.32059,-1558.59575643996,-674.439691230655,-522.276484769856,NaN,-8.3608271609831,2.58735733833432,8.75201969902178,2020,1,14,16,0,47.32059375
551059,8,1579017648.486,-1580.84078621003,-670.576906500384,-562.910930277067,NaN,-1.40182826124226,13.2426362649298,13.3166263640327,2020,1,14,16,0,48.485997396
551062,8,1579017649.05209,-1578.65307341004,-670.322691390291,-561.815331537988,-4.9362761661806,NaN,5.75433727633443,7.58150511960617,2020,1,14,16,0,49.052085938
551065,8,1579017649.59407,-1560.05316959997,-663.320800480433,-552.07836983298,41.6790890669149,3.01432644688507,NaN,41.7879483748151,2020,1,14,16,0,49.594067708
551073,8,1579017650.65504,-1530.87047630001,-674.071276430041,-475.230633482654,NaN,NaN,-5.23269254475777,5.23269254475777,2020,1,14,16,0,50.655036458
551075,8,1579017651.1548,-1541.69383650005,-674.220692390576,-482.536065952223,-28.2032940612047,19.5721729722134,NaN,NaN,2020,1,14,16,0,51.154804687
551077,8,1579017658.06771,-1552.10308894003,-665.142802360468,-523.044102715614,NaN,1.82316906568175,-2.26057744807552,2.90416181381247,2020,1,14,16,0,58.067705729
551080,8,1579017658.94022,-1533.16396806005,-647.311898720451,-536.297715250508,22.6925017890383,7.96956501183676,22.5630426074891,32.9780911459528,2020,1,14,16,0,58.94021875
551082,8,1579017659.36299,-1542.87698019005,-657.931936910376,-525.360779305922,44.3188114665805,22.9438213702278,14.3223582983096,NaN,2020,1,14,16,0,59.362992188
551086,8,1579017660.24293,-1553.87666861003,-655.698751100339,-546.787511546501,NaN,NaN,NaN,NaN,2020,1,14,16,1,0.242929688
551089,8,1579017660.72877,-1554.57447809004,-661.279731960036,-534.042539534665,-16.3846049678365,19.7838297374068,-21.3525898360124,33.4034173661279,2020,1,14,16,1,0.728765625
551096,8,1579017661.8174,-1530.54038430005,-651.487649990246,-519.394868870341,-0.346642151616273,3.69247090565385,-5.56209231260789,6.68516066107234,2020,1,14,16,1,1.817401042
551100,8,1579017662.41022,-1530.89250683005,-646.806921970099,-530.678617124982,9.83543044934457,13.5183884459607,-15.7088860247864,22.9401747691579,2020,1,14,16,1,2.410221354
551102,8,1579017663.0162,-1573.35102474003,-670.524371870793,-537.125429078725,NaN,NaN,-2.45863642808307,2.45863642808307,2020,1,14,16,1,3.016200521
551106,8,1579017663.57938,-1546.11622417998,-655.939855590463,-531.124081528389,-10.3530656178573,15.6065938177614,-12.2015519771864,22.3523960445458,2020,1,14,16,1,3.579377604
551109,8,1579017664.11448,-1543.08662743005,-648.259925030172,-544.304678359982,28.6983696237267,10.8576062612121,NaN,30.6836117949558,2020,1,14,16,1,4.114481771
551112,8,1579017664.64604,-1532.23348315002,-643.692873010412,-537.860133797928,35.4817168630366,13.5750849533221,NaN,37.9899350228269,2020,1,14,16,1,4.646039063
551115,8,1579017665.12969,-1537.5848369,-646.52217317,-538.876605873255,NaN,6.46739077462181,NaN,6.46739077462181,2020,1,14,16,1,5.1296875
551118,8,1579017665.58285,-1546.60845152999,-650.815794969909,-541.469783482704,NaN,12.3693343179195,NaN,12.3693343179195,2020,1,14,16,1,5.582854167
551142,8,1579017673.99442,-1532.60848329996,-632.571579480544,-551.794509091015,1.14514135498069,2.05103459836554,0.508627937616044,2.40349620875571,2020,1,14,16,1,13.994416667
551145,8,1579017674.44735,-1527.06498897006,-636.937494700775,-531.701623293482,22.0305353484533,44.1974025135721,NaN,NaN,2020,1,14,16,1,14.447351562
551151,8,1579017675.44888,-1519.34144503006,-628.671947670169,-533.662100469107,23.1702197547663,14.8552571215242,7.54491678208904,28.5388072084207,2020,1,14,16,1,15.448877604
551158,8,1579017678.29017,-1508.93619679997,-620.241734640673,-534.748562668768,NaN,3.66517704652331,NaN,3.66517704652331,2020,1,14,16,1,18.290169271
551161,8,1579017678.87417,-1497.22078530001,-615.01765276026,-526.601881833902,NaN,9.84152682977805,9.39124972019921,NaN,2020,1,14,16,1,18.874171875
551173,8,1579017682.72554,-1497.28635017003,-626.786117880605,-491.46575116306,10.3078053300377,3.05862336437426,3.29970738013392,11.2469594291773,2020,1,14,16,1,22.725539063
551177,8,1579017683.17108,-1492.19393935998,-612.222287369892,-517.525298344692,NaN,22.3359081305552,26.3554483528428,34.5471047975943,2020,1,14,16,1,23.171078125
551183,8,1579017684.64251,-1527.09306896001,-615.822723980062,-563.699901113685,3.39787908296492,NaN,11.1033839364208,11.6116629774558,2020,1,14,16,1,24.642507812
551188,8,1579017686.50373,-1496.61692939,-625.478918360546,-485.720934801469,8.64379225823651,4.27365849837591,21.4809798112888,23.5459507180595,2020,1,14,16,1,26.503731771
551192,8,1579017690.8352,-1487.44169452996,-615.434118960053,-489.374868970705,0.27818671271652,1.87675180724985,0.383830152684553,1.93569387539907,2020,1,14,16,1,30.835203125
551199,8,1579017692.51853,-1514.52039604005,-619.950282390229,-525.178061371322,5.37525242002339,NaN,1.52261134040888,5.5867417940074,2020,1,14,16,1,32.518526041
551201,8,1579017692.90942,-1506.15856312006,-622.732760400511,-502.966488120318,37.8629970761325,16.5795591715144,NaN,NaN,2020,1,14,16,1,32.909416667
551242,8,1579017703.57216,-1469.71370114002,-591.135041510686,-498.800197997732,0.802236639019652,2.37045116331174,0.0054983323560705,2.50252923545165,2020,1,14,16,1,43.572161458
551246,8,1579017703.9801,-1488.39455632004,-598.180340470746,-516.60166012452,NaN,NaN,NaN,NaN,2020,1,14,16,1,43.980101563
551256,8,1579017705.97201,-1470.81446559005,-584.008528840728,-515.177739527551,15.0252834619611,11.3530362950902,NaN,18.8321686544571,2020,1,14,16,1,45.972013021
551262,8,1579017706.40341,-1463.50585000997,-577.411617680453,-516.18091679979,16.28011152195,NaN,NaN,16.28011152195,2020,1,14,16,1,46.40340625
551266,8,1579017706.91653,-1456.75028459996,-571.636894750409,-516.148346084066,25.6382711359253,NaN,42.8501216401222,NaN,2020,1,14,16,1,46.916526042
551275,8,1579017707.86551,-1473.61550175003,-579.525213430636,-526.851897855572,15.8219169451949,NaN,-23.1693497421583,28.0562261057166,2020,1,14,16,1,47.865505208
551291,8,1579017710.1932,-1461.37220990995,-585.616881410591,-483.249340342072,5.22407068276249,-5.44812129181843,-0.775755789404639,7.58780186573547,2020,1,14,16,1,50.193200521
551295,8,1579017710.59985,-1433.94577617,-619.740294350311,-494.041145849837,NaN,-8.00845325798921,NaN,NaN,2020,1,14,16,1,50.599846354
551299,8,1579017711.00757,-1434.47182443005,-616.15329330042,-503.933206265668,NaN,NaN,-7.35561896994009,NaN,2020,1,14,16,1,51.007572917
551304,8,1579017711.41146,-1435.29703320004,-604.057990130037,-533.760986144081,23.7015346031704,NaN,0.145156611006192,NaN,2020,1,14,16,1,51.411460938
551307,8,1579017712.26995,-1439.79005238006,-599.989582770504,-550.673817189321,2.83318696984213,-32.8811610124736,-22.4421873380852,39.9105182934525,2020,1,14,16,1,52.269945311
551309,8,1579017712.72987,-1412.55233723996,-650.529140510596,-563.371951548883,NaN,NaN,NaN,NaN,2020,1,14,16,1,52.729867187
551315,8,1579017714.19756,-1391.57446289004,-651.186324770562,-517.814475873383,40.050454890671,NaN,-8.79211094065365,41.0041479821546,2020,1,14,16,1,54.197557292
551317,8,1579017714.66514,-1398.08101812005,-658.586123630404,-512.360190522411,NaN,NaN,-38.0923910781921,NaN,2020,1,14,16,1,54.665138021
551320,8,1579017715.09732,-1401.28930296004,-654.276711580344,-527.709605977289,40.4616257103,NaN,NaN,NaN,2020,1,14,16,1,55.097315104
551447,8,1579017746.45802,-1324.71556345001,-579.299900410697,-487.699891055967,1.55504891089522,0.596272555198022,0.56794759837453,1.75962568458698,2020,1,14,16,2,26.458023438
551449,8,1579017746.99185,-1342.6042225,-583.225470480509,-519.529131204264,NaN,NaN,24.1726672933262,NaN,2020,1,14,16,2,26.991851563
551452,8,1579017747.58483,-1370.98800578003,-593.669365320355,-554.092895242576,NaN,43.6187231462291,NaN,NaN,2020,1,14,16,2,27.584833333
